Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
EFLN,EFUEL EFN CORP NEW,OTC Pink No Information,0.001300,53.988900,768627,Common Stock,USA,Florida
EFIR,EGPI FIRECREEK INC,OTC Pink No Information,0.000100,855.837800,2,Common Stock,USA,Arizona
BDWGP,BROADWING COMMUN 12.5PFDB,OTC Pink No Information,0.000000,,0,Preferred Stock,USA,Colorado
FBCI,FIRST BANKING CENTER INC,OTC Pink No Information,0.010000,17.077100,0,Common Stock,USA,Wisconsin
CELX,CELEXPRESS INC,OTC Pink No Information,0.001500,0.000000,0,Common Stock,USA,Florida
BMIN,BRITANNIA MINING INC,OTC Pink No Information,0.001800,215.622600,75750,Common Stock,USA,New York
CWNR,CROSSWIND RENEWABLE ENGY,OTC Pink No Information,0.000840,112.785400,0,Common Stock,USA,Florida
PRDL,PROFITABLE DEVELOPMENTS,OTC Pink No Information,0.000100,695.133600,0,Common Stock,USA,Michigan
HITD,HOUSTON INTERWEB DESIGN,OTC Pink No Information,0.030000,46.718300,0,Common Stock,USA,Texas
GIMU,GLOBAL IMMUNE TECHS INC,OTC Pink No Information,0.000500,117.898900,0,Common Stock,USA,Oklahoma
PRXM,PROXIM WIRELESS CORP,OTC Pink No Information,0.600000,138.656700,0,Common Stock,USA,California
SNLS,SAN LUIS TR BK FSB,OTC Pink No Information,0.006150,0.000000,0,Common Stock,USA,California
IAGX,IMAGENETIX INC,OTC Pink No Information,0.002400,61.566000,0,Common Stock,USA,California
WQNI,WQN INC,OTC Pink No Information,0.001600,0.000000,0,Common Stock,USA,Texas
BDGR,BLACK DRAGON RES COS INC,OTC Pink No Information,0.000100,85.411700,0,Common Stock,USA,Louisiana
WTECQ,WESTECH CAPITAL CORP,OTC Pink No Information,0.600000,900.000000,15,Common Stock,USA,Texas
PUPS,PICK-UPS PLUS INC,OTC Pink No Information,0.000900,24.763400,700,Common Stock,USA,California
SMPP,STRATEGIC MGMT & OPPTY CP,OTC Pink No Information,0.000100,0.000000,0,Common Stock,USA,Washington
NBDR,NO BORDERS INC,OTC Pink No Information,0.001800,0.434500,0,Common Stock,USA,California
OMWDF,OMEGA WORLD INC,OTC Pink No Information,0.010000,0.000000,0,Foreign Ordinary Shares,USA,New York
GTRL,GET REAL USA INC,OTC Pink No Information,0.000200,58.184100,5000,Common Stock,USA,California
GDVM,GLOBAL DEVS INC (DEL),OTC Pink No Information,0.000100,0.000600,0,Common Stock,USA,Massachusetts
LIVC,LIVE CURRENT MEDIA INC,OTC Pink No Information,0.042000,193.419000,0,Common Stock,USA,Nevada
IEVM,INTEGRATED ENVR TECHS LTD,OTC Pink No Information,0.000500,14.101300,0,Common Stock,USA,New Jersey
BCND,BEACON REDEVELOPMNT CORP,OTC Pink No Information,0.000500,0.000000,0,Common Stock,USA,Illinois
QOIL,QUEST OIL CORP,OTC Pink No Information,0.000100,0.080800,0,Common Stock,USA,Texas
PLKT,SOLAR GOLD LTD,OTC Pink No Information,0.100000,118.872700,3962,Common Stock,USA,California
ACFL,AMC FINANCIAL HLDGS INC,OTC Pink No Information,0.255000,18.239500,0,Common Stock,USA,Texas
PRCK,PLACER CREEK MINING CO,OTC Pink No Information,0.103000,0.000000,0,Common Stock,USA,Idaho
PWPY,POWER PLAY DEV CORP,OTC Pink No Information,0.001500,0.000000,0,Common Stock,USA,Massachusetts
DAAT,DAC TECHS GROUP INTL INC,OTC Pink No Information,0.284000,344.611000,0,Common Stock,USA,Arkansas
RSAM,RISING SUN BNCRP MARYLAND,OTC Pink No Information,0.005100,0.000000,0,Common Stock,USA,Maryland
GEGP,GOLD ENTMT GROUP INC,OTC Pink No Information,0.000100,21.464300,2000000,Common Stock,USA,Nevada
PNNX,PENNEXX FOODS INC,OTC Pink No Information,0.002100,0.000000,0,Common Stock,USA,Pennsylvania
ROFO,ROCKFORD CORP,OTC Pink No Information,10.000000,37.164000,0,Common Stock,USA,Arizona
EMDF,E MED FUTURE INC,OTC Pink No Information,0.001800,0.000000,0,Common Stock,USA,Connecticut
NNRI,NNRF INC,OTC Pink No Information,0.003000,577.390600,60000,Common Stock,USA,California
CCON,COCONNECT INC,OTC Pink No Information,5.400000,54.711200,0,Common Stock,USA,California
FTGI,FINOTEC GRP INC,OTC Pink No Information,0.001000,25.137600,252,Common Stock,USA,New York
CBYI,CAL-BAY INTL INC,OTC Pink No Information,0.000100,0.000100,0,Common Stock,USA,Colorado
ERMG,ERECORD MANAGEMENT INC NV,OTC Pink No Information,0.027800,18.001800,0,Common Stock,USA,California
AZGSQ,AZTEC OIL & GAS INC,OTC Pink No Information,0.004000,74.690200,3717,Common Stock,USA,Texas
GABA,GEORGIA BANCSHARES INC,OTC Pink No Information,0.009820,0.131800,200,Common Stock,USA,Georgia
GABAP,GEORGIA BNCSHS INC PFD A,OTC Pink No Information,0.110000,0.000000,0,Preferred Stock,USA,Georgia
NBVG,NUTRIPURE BEVERAGES NEW,OTC Pink No Information,0.000010,0.000000,0,Common Stock,USA,California
BAYN,BAY NATIONAL CORP,OTC Pink No Information,0.010000,132.075300,0,Common Stock,USA,Maryland
IGOI,IGO INC,OTC Pink No Information,2.550000,61.002100,1001,Common Stock,USA,California
SRTI,SUNRISE TELECOM INC,OTC Pink No Information,0.023000,39.834900,0,Common Stock,USA,California
AIRO,AIRSPAN NETWORKS INC,OTC Pink No Information,7.000000,50.608900,39,Common Stock,USA,Florida
INAR,INTERNETARRAY INC,OTC Pink No Information,0.000100,56.209800,0,Common Stock,USA,New York
MMMW,MASS MEGAWATTS WIND POWER,OTC Pink No Information,0.002300,20.004600,0,Common Stock,USA,Massachusetts
LSKA,LISKA BIOMETRY INC,OTC Pink No Information,0.001200,43.625600,0,Common Stock,USA,New Hampshire
ALSI,ATLAS RESOURCES INTL INC,OTC Pink No Information,0.006920,0.000000,0,Common Stock,USA,Utah
ERMS,EROOMSYSTEM TECHS INC,OTC Pink No Information,1.910000,138.319700,0,Common Stock,USA,New Jersey
AOXG,AOXING PHARM CO INC,OTC Pink No Information,0.042000,64.008100,33178,Common Stock,USA,California
TWSI,TRISTAR WELLNESS SLTNS,OTC Pink No Information,0.011000,231.443400,3333,Common Stock,USA,Oregon
AVSR,AVISTAR COMMUNS CORP,OTC Pink No Information,0.000800,62.355000,500,Common Stock,USA,California
ARME,ARMOR ELECTRIC INC,OTC Pink No Information,0.002200,619.833100,0,Common Stock,USA,California
JMIH,JUPITER MARINE INTL HLDGS,OTC Pink No Information,0.005690,0.000000,0,Common Stock,USA,Florida
INNI,INNOVARO INC,OTC Pink No Information,0.004150,72.194800,100000,Common Stock,USA,Florida
CNGI,CONCORDIS GROUP INC,OTC Pink No Information,0.010000,550.989200,0,Common Stock,USA,Texas
RHSC,ROBERTSON GLOBAL HLTH SLT,OTC Pink No Information,0.030100,0.000000,0,Common Stock,USA,Michigan
IBGR,NEXUS ENERGY SERVICES INC,OTC Pink No Information,0.000500,222.138300,2200070,Common Stock,USA,Texas
CWTC,CLEARWAVE TELECOMM INC,OTC Pink No Information,0.000800,9.969900,0,Common Stock,USA,Nevada
SRCH,SEARCHLIGHT MINERALS CORP,OTC Pink No Information,0.011000,277.314600,271320,Common Stock,USA,Nevada
SANT,SANTEON GROUP INC,OTC Pink No Information,0.020000,3.507700,62,Common Stock,USA,Virginia
NDYN,NAERODYNAMICS INC,OTC Pink No Information,0.002000,776.887600,0,Common Stock,USA,Colorado
AXMP,AXM PHARMA INC,OTC Pink No Information,0.001600,73.139200,0,Common Stock,USA,California
VCMG,VERACITY MGMT GLOBAL INC,OTC Pink No Information,0.060000,802.702700,0,Common Stock,USA,Texas
VIIN,MOTOR SPORT COUNTRY CLUB,OTC Pink No Information,0.050000,0.000000,0,Common Stock,USA,Colorado
PMSO,PRIMAL SOLUTIONS INC,OTC Pink No Information,0.024000,38.713500,0,Common Stock,USA,California
FUIG,FUSION INTERACTIVE CORP,OTC Pink No Information,0.055000,0.082400,0,Common Stock,USA,New Jersey
HXPR,HISPANIC EXPRESS INC,OTC Pink No Information,0.150000,0.000000,0,Common Stock,USA,California
GHST,GHOST TECHNOLOGY INC,OTC Pink No Information,0.001400,19.070700,0,Common Stock,USA,New York
ICTG,ICTC GROUP INC A,OTC Pink No Information,60.000000,66.077200,0,Common Stock,USA,North Dakota
DPAT,DENTAL PATIENT CARE AMER,OTC Pink No Information,0.010000,132.367000,1000,Common Stock,USA,Utah
IHTI,INTEGRATIVE HLTH TCHS INC,OTC Pink No Information,0.003000,4.127700,25,Common Stock,USA,Texas
CCAJ,COASTAL CAPITAL ACQSTN CP,OTC Pink No Information,0.000200,61.804300,61412,Common Stock,USA,Florida
SEEK,THEDIRECTORY.COM INC,OTC Pink No Information,0.000100,301.886200,0,Common Stock,USA,Florida
RPDT,RAPIDTRON INC,OTC Pink No Information,0.006000,101.551500,4000,Common Stock,USA,California
BFMC,B4MC GOLD MINES INC,OTC Pink No Information,8.100000,95.858000,0,Common Stock,USA,Nevada
ARYC,ARRAYIT CORP,OTC Pink No Information,0.008390,48.904300,788128,Common Stock,USA,California
KGHI,KAISER GRP HLDGS INC,OTC Pink No Information,8.120000,0.147800,0,Common Stock,USA,Virginia
KGHIP,KAISER GRP HLDGS INC PFD,OTC Pink No Information,0.000000,900.000000,0,Preferred Stock,USA,Virginia
PURY,PURERAY CORP CO,OTC Pink No Information,0.001500,0.000000,0,Common Stock,USA,Georgia
IALS,INTERACTIVE LEISURE SYS,OTC Pink No Information,0.001000,11.657300,248,Common Stock,USA,Colorado
MNVWF,MOUNTAINVIEW ENERGY LTD,OTC Pink No Information,0.002500,32.634600,1800,Foreign Ordinary Shares,USA,Montana
IMTS,INTERACTIVE MOTRSPRTS&ENT,OTC Pink No Information,0.000300,0.000000,0,Common Stock,USA,Indiana
SVFL,SILVER FALLS BANK,OTC Pink No Information,0.010000,900.000000,0,Common Stock,USA,Oregon
HESG,HEALTH SCIENCES GROUP INC,OTC Pink No Information,0.000100,119.884400,3158099,Common Stock,USA,California
PCSV,PCS EDVENTURES!.COM INC,OTC Pink No Information,0.040000,201.113600,9415,Common Stock,USA,Idaho
GTLA,GT LEGEND AUTOMTVE HLDGS,OTC Pink No Information,0.000100,133.333300,0,Common Stock,USA,Maryland
BLTA,BALTIA AIR LINES INC,OTC Pink No Information,0.002500,166.332800,4141948,Common Stock,USA,New York
SPOI,SPO NETWORKS INC,OTC Pink No Information,0.000300,24.716200,1234153,Common Stock,USA,Arkansas
RVBR,MARKRAY CORP,OTC Pink No Information,0.009500,5.139100,0,Common Stock,USA,California
VPGI,VELOCITY PORTFOLIO GP INC,OTC Pink No Information,0.470000,149.489400,0,Common Stock,USA,New Jersey
VMCS,VISUALMED CLINICAL SLTNS,OTC Pink No Information,0.000800,189.344100,0,Common Stock,USA,Nevada
MIHL,MONTAGUE INTL HLDGS LTD,OTC Pink No Information,0.001500,310.464600,30000,Common Stock,USA,Pennsylvania
PRXG,PERNIX GROUP INC,OTC Pink No Information,0.510000,0.391100,0,Common Stock,USA,Illinois
SGER,STERLING ENERGY RES INC,OTC Pink No Information,0.025000,124.872800,0,Common Stock,USA,Kansas
MUTM,MUTUAL MERCHANT SVCS INC,OTC Pink No Information,0.027550,277.016200,0,Common Stock,USA,Delaware
QFORQ,QUADRANT 4 SYSTEMS CORP,OTC Pink No Information,0.001500,120.700500,145710,Common Stock,USA,Illinois
CSSV,CASPIAN SERVICES INC,OTC Pink No Information,0.002100,182.903900,0,Common Stock,USA,Utah
UCSO,UNITED CONSORTIUM LTD,OTC Pink No Information,0.045000,159.167200,10000,Common Stock,USA,Florida
SIPN,SIPP INTL INDUSTRIES INC,OTC Pink No Information,0.033000,0.018800,0,Common Stock,USA,Colorado
GDSI,GLOBAL DIGITAL SLTNS INC,OTC Pink No Information,0.007400,68.578300,132660,Common Stock,USA,Florida
AMFL,AMERICAN FILMS INC,OTC Pink No Information,0.020000,57.017700,0,Common Stock,USA,Massachusetts
MBDE,MORRIS BUSINESS DEV,OTC Pink No Information,0.031200,18.728500,480,Common Stock,USA,California
HDVY,HEALTH DISCOVERY CORP,OTC Pink No Information,0.003200,126.466800,640383,Common Stock,USA,Georgia
HTRC,HUNTER CREEK MINING CO,OTC Pink No Information,0.030000,692.307700,0,Common Stock,USA,Oregon
SOYO,SOYO GROUP INC,OTC Pink No Information,0.000700,1.070400,833,Common Stock,USA,California
DNDT,DND TECHNOLOGIES INC,OTC Pink No Information,0.021500,0.000000,0,Common Stock,USA,New York
BMSN,BIO-MATRIX SCNTFC GRP INC,OTC Pink No Information,0.000100,32.626900,49,Common Stock,USA,California
MYFT,MY FREIGHTWORLD TECH INC,OTC Pink No Information,0.000200,0.377100,0,Common Stock,USA,Kansas
TZPC,THERMAFREEZE PRODS CORP,OTC Pink No Information,0.003000,22.978700,50,Common Stock,USA,New Jersey
ROGI,RADIANT OIL & GAS INC,OTC Pink No Information,0.470000,52.952600,0,Common Stock,USA,Texas
TRRI,TRINITY RESOURCES INC,OTC Pink No Information,0.011000,1.522800,0,Common Stock,USA,Delaware
KPCM,KING OF PINE CREEK MINING,OTC Pink No Information,0.045300,0.000000,0,Common Stock,USA,Oregon
BIOM,BIOMIMIX INC,OTC Pink No Information,0.004000,0.000000,0,Common Stock,USA,Virginia
CPYT,CAREPAYMENT TECH INC,OTC Pink No Information,0.425000,0.179900,0,Common Stock,USA,Oregon
RIGH,RIGHTSMILE INC,OTC Pink No Information,0.000100,167.283600,42064,Common Stock,USA,California
LMWW,LMWW HOLDINGS INC,OTC Pink No Information,0.003000,204.545500,6250,Common Stock,USA,Florida
DTSL,DELIVERY TECHNOLOGY SLTNS,OTC Pink No Information,0.000100,0.000000,0,Common Stock,USA,Florida
COGV,COGNITIV INC,OTC Pink No Information,0.008000,0.000000,0,Common Stock,USA,Florida
LYJN,LYRIC JEANS INC,OTC Pink No Information,0.000100,58.755800,135000,Common Stock,USA,California
SWRI,SEAWRIGHT HOLDINGS INC,OTC Pink No Information,0.001800,379.186900,0,Common Stock,USA,Virginia
APLD,APPLIED SCIENCE PRODS INC,OTC Pink No Information,0.006500,6.918200,0,Common Stock,USA,Tennessee
LNGT,LASER ENERGETICS INC,OTC Pink No Information,0.000300,286.098900,1194600,Common Stock,USA,New Jersey
ATCV,ATC VENTURE GROUP INC,OTC Pink No Information,0.024050,46.179200,501,Common Stock,USA,Minnesota
NRPR,NUTRI PHARMS RESH INC,OTC Pink No Information,0.003200,0.000000,0,Common Stock,USA,Nevada
COWI,COROWARE INC,OTC Pink No Information,0.000100,17.897600,0,Common Stock,USA,Washington
VOIS,MIND SOLUTIONS INC,OTC Pink No Information,0.000100,221.744400,0,Common Stock,USA,California
IDGC,IDGLOBAL CORP,OTC Pink No Information,0.000200,62.138000,5550000,Common Stock,USA,Illinois
SHLE,SHALE OIL INTL INC,OTC Pink No Information,0.050000,7.634300,0,Common Stock,USA,Texas
AMLH,AMER LEISURE HLDGS INC,OTC Pink No Information,0.000600,67.126000,13339999,Common Stock,USA,Delaware
AFTC,ALTERNATIVE FUEL TECHS,OTC Pink No Information,0.000300,76.677500,750000,Common Stock,USA,Michigan
MBVA,MILLENNIUM BNKSHS CORP,OTC Pink No Information,0.100000,0.000000,0,Common Stock,USA,Virginia
GDET,GD ENTERTAIN & TECH NEW,OTC Pink No Information,0.001200,6.486500,0,Common Stock,USA,California
HCEI,HEALTHY COFFEE INTL INC,OTC Pink No Information,0.000600,92.077200,502556,Common Stock,USA,California
DMSI,DERMISONICS INC,OTC Pink No Information,0.002100,1.992900,300,Common Stock,USA,Nevada
TAMG,TRANSNATIONAL GROUP INC,OTC Pink No Information,0.017000,208.409200,0,Common Stock,USA,Nevada
SGZH,U.S. CHINA MINING GROUP,OTC Pink No Information,0.008000,35.930400,0,Common Stock,USA,Florida
NFSE,NFINANSE INC,OTC Pink No Information,0.001100,0.000000,0,Common Stock,USA,Florida
MENB,MENDOCINO BREWING CO,OTC Pink No Information,0.180000,82.133500,0,Common Stock,USA,California
GPTC,GOLDEN PATRIOT CORP,OTC Pink No Information,0.000270,47.573200,0,Common Stock,USA,New York
RFCS,REFOCUS GROUP INC,OTC Pink No Information,0.350000,15.286900,0,Common Stock,USA,Texas
GRMS,GREEN ENRGY MGMT SVCS,OTC Pink No Information,0.010000,6.333500,34,Common Stock,USA,New York
SCFR,SECURITY FIRST INT HL NEW,OTC Pink No Information,0.014000,77.255400,305320,Common Stock,USA,Florida
NPWZ,NEAH POWER SYS INC,OTC Pink No Information,0.000800,49.994000,3476078,Common Stock,USA,Washington
AROPQ,ARO LIQUIDATION INC,OTC Pink No Information,0.010000,105.889700,224825,Common Stock,USA,New Jersey
UWRL,US WIRELESS ONLINE INC,OTC Pink No Information,0.001900,42.851200,1,Common Stock,USA,Georgia
CSBI,CAROLL SHELBY INTL INC,OTC Pink No Information,0.051100,19.120500,0,Common Stock,USA,California
FBER,AGRITECH WORLDWIDE INC,OTC Pink No Information,0.003600,25.137600,41304,Common Stock,USA,New York
CYNS,CYGNUS OIL AND GAS CORP,OTC Pink No Information,0.000600,0.900900,0,Common Stock,USA,Texas
MSSI,MEDICAL STAFFNG SLTNS INC,OTC Pink No Information,0.000300,1.306000,0,Common Stock,USA,Virginia
ASHC,ASHCROFT HOMES CORP,OTC Pink No Information,0.020000,0.000000,0,Common Stock,USA,Colorado
MRPT,MACREPORT.NET INC,OTC Pink No Information,0.001100,0.000000,0,Common Stock,USA,New York
PFMS,PAPERFREE MED SLTNS INC,OTC Pink No Information,0.000100,51.046000,200000,Common Stock,USA,Indiana
DMDD,DIAMOND DISCOVERIES INTL,OTC Pink No Information,0.000300,3.429700,0,Common Stock,USA,New York
QTWWQ,QUANTUM FUEL SYS TECH,OTC Pink No Information,0.012800,228.599900,11880,Common Stock,USA,California
HVYB,HOME VALLEY BANCORP OR,OTC Pink No Information,0.001100,0.000000,0,Common Stock,USA,Oregon
IHGP,INTERACT HLDGS GROUP INC,OTC Pink No Information,0.001000,486.129500,0,Common Stock,USA,Georgia
PUMD,PROUROCARE MED INC,OTC Pink No Information,0.006300,81.228700,0,Common Stock,USA,Minnesota
MLER,MOLLER INTL INC,OTC Pink No Information,0.009800,9.562900,12444,Common Stock,USA,California
OLFC,OLFACTORY BIOSCIENCES CRP,OTC Pink No Information,0.110000,0.000000,0,Common Stock,USA,Pennsylvania
RDWD,REDWOOD GROUP INTL INC,OTC Pink No Information,0.000100,135.886900,0,Common Stock,USA,California
QMDT,QUICK-MED TECHS INC,OTC Pink No Information,0.015600,150.048300,0,Common Stock,USA,Florida
PHSL,PENTHOUSE INTL INC,OTC Pink No Information,0.000470,0.000000,0,Common Stock,USA,Florida
CRKT,CIRMAKER TECHNOLOGY CORP,OTC Pink No Information,0.009000,0.000000,0,Common Stock,USA,Florida
HCBP,HARVEST COMMUNITY BK (NJ),OTC Pink No Information,0.005400,495.787200,62000,Common Stock,USA,New Jersey
GBOE,GEOBIO ENERGY INC,OTC Pink No Information,0.000620,14.734400,0,Common Stock,USA,Washington
ERBA,ERBA DIAGNOSTICS INC,OTC Pink No Information,0.241000,152.026200,30088,Common Stock,USA,Florida
EFCT,EFACTOR GROUP CORP,OTC Pink No Information,0.020100,16.149000,10000,Common Stock,USA,New York
RKTE,REFLECTKOTE INC,OTC Pink No Information,0.000600,894.007300,0,Common Stock,USA,Pennsylvania
HAZH,HAZ HOLDINGS INC,OTC Pink No Information,0.001000,889.594300,0,Common Stock,USA,Washington
ICCO,INTERCARE DX INC,OTC Pink No Information,0.003000,0.000000,0,Common Stock,USA,California
FONU,FONU2 INC NEW,OTC Pink No Information,0.000200,70.922200,0,Common Stock,USA,Georgia
ADIA,ADIA NUTRITION INC,OTC Pink No Information,0.003500,0.000000,0,Common Stock,USA,California
TCHH,TRUSTCASH HOLDINGS INC,OTC Pink No Information,0.000010,50.862500,0,Common Stock,USA,Georgia
FCAA,FICAAR INC,OTC Pink No Information,0.000000,0.000000,0,Common Stock,USA,New York
REEI,REE INTERNATIONAL INC,OTC Pink No Information,0.001000,25.404800,7600,Common Stock,USA,Massachusetts
BMCS,BIOTECH MEDICS INC,OTC Pink No Information,0.000600,34.392500,99529,Common Stock,USA,Texas
GGII,GREEN GLOBE INTL INC NEW,OTC Pink No Information,0.000100,12.230900,0,Common Stock,USA,California
TLDE,TLD3 ENTERTAINMENT GROUP,OTC Pink No Information,0.025000,0.000000,0,Common Stock,USA,Florida
IRWPQ,IFC CAPITAL TR VI 8.70%,OTC Pink No Information,0.225000,38.692800,0,Preferred Stock,USA,Indiana
TEGR,TERRA ENGY&RES TECHS INC,OTC Pink No Information,0.005000,248.898100,0,Common Stock,USA,New York
TCPP,TRINITY CAP PARTNERS INC,OTC Pink No Information,0.025000,0.000000,0,Common Stock,USA,Louisiana
ARBI,ARBIOS SYSTEMS INC NEW,OTC Pink No Information,0.005000,0.000000,0,Common Stock,USA,New Jersey
PDIV,PREMIER DEV & INVST INC A,OTC Pink No Information,0.020000,0.000000,0,Common Stock,USA,Nevada
NACG,NAC GLOBAL TECHS INC,OTC Pink No Information,0.003100,49.928600,0,Common Stock,USA,Florida
IYXI,INYX INC,OTC Pink No Information,0.003000,55.052400,0,Common Stock,USA,New York
EMQU,EM QUANTUM TECHNOLOGIES,OTC Pink No Information,3.500000,180.000000,0,Common Stock,USA,Florida
UPNT,UPLIFT NUTRITION INC,OTC Pink No Information,0.107500,0.000000,0,Common Stock,USA,Connecticut
EMHI,EAST MORGAN HLDGS INC,OTC Pink No Information,0.050000,0.000000,0,Common Stock,USA,Florida
OLCB,OHIO LEGACY CORP NEW,OTC Pink No Information,20.000000,0.000000,0,Common Stock,USA,Ohio
TISDZ,TREASURE ISLND RTY TR UTS,OTC Pink No Information,0.002800,30.988700,0,Fund,USA,Texas
XLRM,XLR MEDICAL CORP,OTC Pink No Information,0.020000,0.000000,0,Common Stock,USA,Nevada
CLTS,EARTH LIFE SCIENCES,OTC Pink No Information,0.014080,69.049300,2,Common Stock,USA,Nevada
MMTV,MEDICAL MEDIA TV INC,OTC Pink No Information,0.000600,0.000000,0,Common Stock,USA,Florida
GDAR,GOLDEN AGE RESOURCES INC,OTC Pink No Information,0.000100,0.182000,0,Common Stock,USA,Florida
BLLB,BELL BUCKLE HLDGS INC,OTC Pink No Information,0.000200,3.935500,0,Common Stock,USA,Tennessee
GPDB,GREEN POLKADOT BOX INC,OTC Pink No Information,0.218950,15.501400,725,Common Stock,USA,Utah
CAGR,CALIFORNIA GRAPES INTL,OTC Pink No Information,0.000100,0.000000,0,Common Stock,USA,Nevada
